Title,Year,Genre_1,Genre_2,Genre_3,Director,Writer_1,Writer_2,Writer_3,Actors_1,Actors_2,Actors_3,Actors_4,Metascore,imdbVotes,Language,Country,imdbRating
Femme Fatale,2002,6.59053643724697,6.805938349954643,6.511945812807886,6.55,6.491666666666667,?,?,5.566666666666666,6.204761904761905,6.5,6.75,59.0,28.0,English,France,C
He Fengming,2007,7.163705103969749,?,?,5.766666666666667,7.8,?,?,7.8,?,?,?,?,74.0,Mandarin,Hong Kong,A
FernGully: The Last Rainforest,1992,6.792329149232918,6.3626827717736845,6.2881696428571345,6.5,6.7,6.5,?,6.175000000000001,5.25,6.552380952380952,4.95,?,20.0,English,Australia,B
Ferris Buellers Day Off,1986,6.321287231826699,?,?,6.857142857142857,6.126666666666666,?,?,6.516666666666667,6.550000000000001,6.733333333333333,6.285714285714286,61.0,237.0,English,USA,A
Festival,2005,6.321287231826699,6.805938349954643,?,6.1,6.1,?,?,6.1,6.1,6.1,6.1,?,810.0,English,UK,C
Festival in Cannes,2001,6.321287231826699,?,?,5.65,6.0,5.65,?,7.35,6.249999999999999,7.0,5.833333333333333,46.0,488.0,English,USA,C
Festival Express,2003,7.163705103969749,7.13501199040767,6.73577586206896,7.6,N/A,?,?,7.6,7.55,7.6,7.6,85.0,1.0,English,UK,A
Fever Lake,1996,5.6362158167036265,?,?,2.85,2.7,2.7,?,5.071428571428571,5.423076923076924,2.7,2.7,?,637.0,English,USA,F
Fever Pitch,1985,6.805938349954643,?,?,6.946153846153847,7.006666666666667,?,?,6.3538461538461535,5.38,5.842857142857143,3.9,?,194.0,English,USA,F
A Few Good Men,1992,6.805938349954643,6.295724782899136,?,7.035714285714286,7.15,7.15,?,6.864516129032259,6.587878787878786,5.926315789473684,6.7178571428571425,62.0,178.0,English,USA,A
Ffolkes,1979,6.164596895343019,6.3626827717736845,6.295724782899136,6.326666666666667,6.833333333333333,6.833333333333333,?,6.5,6.996969696969698,6.740000000000001,5.675000000000001,?,3.0,English,UK,C
Fiddler on the Roof,1971,6.805938349954643,6.2881696428571345,6.58008948545861,6.841176470588235,7.5,7.933333333333334,8.0,7.4,8.0,8.0,8.0,?,29.0,English,USA,A
Fido,2006,6.321287231826699,6.805938349954643,5.6362158167036265,6.8,7.15,6.8,6.8,6.8,6.8,6.8,6.8,70.0,24.0,English,Canada,B
Field of Dreams,1989,6.805938349954643,6.2881696428571345,6.270794392523365,7.0,7.5,5.449999999999999,?,6.842857142857143,6.85,6.050000000000001,6.435294117647059,57.0,85.0,English,USA,A
Fiend Without a Face,1958,5.6362158167036265,5.828839390386872,?,6.199999999999999,6.3,6.3,?,6.44,6.3,6.3,6.699999999999999,?,2.0,English,UK,C
Fierce Creatures,1997,6.321287231826699,?,?,6.3125,7.6125,6.4,6.575,6.984615384615385,5.952380952380952,6.569565217391304,6.6000000000000005,62.0,19.0,English,UK,C
The Fifth Element,1997,6.164596895343019,6.3626827717736845,5.828839390386872,7.128571428571428,6.575000000000001,6.575000000000001,6.5214285714285705,6.363636363636363,6.778260869565218,6.928571428571429,6.153846153846155,52.0,335.0,English,France,A
The Fifth Estate,2013,7.090517241379306,6.805938349954643,6.295724782899136,6.066666666666666,6.2,6.2,6.2,6.5,6.536363636363637,6.2,6.2,49.0,28.0,English,USA,C
The Fifth Missile,1986,6.805938349954643,6.295724782899136,?,6.075,6.233333333333333,6.533333333333334,6.7,6.133333333333333,7.185714285714285,5.6000000000000005,5.65,?,77.0,English,Italy,B
Fifty Shades of Grey,2015,6.805938349954643,6.596904663640125,?,5.65,5.8,4.1,?,5.8999999999999995,4.1,6.166666666666667,4.1,46.0,214.0,English,USA,F
Fig Trees,2009,7.163705103969749,?,?,6.55,6.55,?,?,6.8,6.8,6.8,6.8,?,49.0,English,Canada,B
Fight for Your Life,1977,6.59053643724697,6.295724782899136,?,6.4,6.4,?,?,6.4,6.4,6.4,6.4,?,1.0,English,USA,C
Fighter in the Wind,2004,6.164596895343019,7.090517241379306,6.805938349954643,7.1,7.1,7.1,?,7.1,7.1,6.949999999999999,7.1,?,3.0,English,South Korea,B
The Fighter,2010,7.090517241379306,6.805938349954643,6.5056939501779345,7.216666666666668,6.050000000000001,5.8,7.9,6.688888888888891,7.295833333333333,6.846153846153846,7.366666666666667,79.0,271.0,English,USA,A
The Fighting 69th,1940,6.164596895343019,6.3626827717736845,7.090517241379306,7.111111111111111,7.340000000000001,6.8,6.816666666666666,7.162068965517242,6.522222222222222,7.241666666666667,7.074999999999999,?,1.0,English,USA,B
Fighting,2009,6.164596895343019,6.805938349954643,6.5056939501779345,6.35,5.6,6.599999999999999,?,6.24,6.433333333333334,5.6,5.6,61.0,27.0,English,USA,C
A Fighting Man,2014,6.805938349954643,6.5056939501779345,?,5.6,4.333333333333333,?,?,6.016666666666667,4.82,6.578260869565219,4.983333333333333,?,1.0,English,Canada,C
The Fighting Kentuckian,1949,6.3626827717736845,6.596904663640125,7.116258351893096,6.866666666666667,6.6,?,?,6.831666666666665,6.15,7.425000000000001,6.99607843137255,?,2.0,English,USA,B
The Fighting Seabees,1944,6.805938349954643,6.596904663640125,7.116258351893096,5.880000000000001,6.935714285714285,6.985714285714286,6.935714285714285,6.831666666666665,6.58235294117647,6.800000000000001,6.5,?,2.0,English,USA,B
The Fighting Temptations,2003,6.321287231826699,6.805938349954643,6.73577586206896,6.32,5.58,5.58,5.5,5.5,5.5,5.5,5.5,53.0,5.0,English,USA,C
Film,1965,6.7513986013986,6.805938349954643,?,7.6,7.1,?,?,7.47391304347826,7.6,6.033333333333334,7.6,?,1.0,N/A,USA,A
Film Geek,2005,6.321287231826699,?,?,6.2,6.2,?,?,6.2,6.2,6.2,6.2,35.0,1.0,English,USA,C
The Filth and the Fury,2000,7.163705103969749,7.090517241379306,6.73577586206896,6.533333333333334,N/A,?,?,7.7,7.7,7.7,7.7,82.0,4.0,English,UK,A
Final Analysis,1992,6.805938349954643,6.295724782899136,?,6.699999999999999,5.8,6.057142857142858,6.057142857142858,6.251612903225805,5.823076923076924,5.957894736842104,5.941666666666666,?,10.0,English,USA,C
The Final Countdown,1980,6.164596895343019,5.828839390386872,?,6.32,6.7,6.7,6.033333333333334,7.094117647058822,7.0,6.41111111111111,6.333333333333333,?,15.0,English,USA,B
Final Cut,1998,6.805938349954643,6.295724782899136,?,6.1,6.1,6.1,?,7.160000000000001,6.849999999999999,5.75,6.1,?,1.0,English,UK,C
The Final Cut,2004,6.164596895343019,5.828839390386872,6.295724782899136,6.2,6.2,?,?,6.3741935483870975,6.166666666666667,6.529999999999999,6.300000000000001,43.0,26.0,English,USA,C
Final Destination,2000,5.6362158167036265,?,?,6.133333333333333,6.133333333333333,6.133333333333333,5.76,5.914285714285713,6.220000000000001,5.6000000000000005,6.7,36.0,176.0,English,USA,B
Final Destination 2,2003,5.6362158167036265,?,?,5.566666666666666,6.7,6.366666666666667,6.7,6.220000000000001,5.333333333333333,6.2,4.85,38.0,118.0,English,USA,C
Final Destination 3,2006,5.6362158167036265,?,?,6.133333333333333,6.133333333333333,6.133333333333333,5.76,5.95,6.05,6.066666666666666,5.8,41.0,100.0,English,Germany,C
Final Destination 5,2011,5.6362158167036265,?,?,5.9,5.9,5.76,?,6.266666666666667,5.9,5.9,5.9,50.0,82.0,Cantonese,USA,C
The Final Destination,2009,5.6362158167036265,?,?,5.566666666666666,6.366666666666667,5.76,?,5.2,5.2,5.15,5.2,30.0,73.0,English,USA,F
Final Fantasy: The Spirits Within,2001,6.792329149232918,6.164596895343019,6.3626827717736845,6.4,6.4,6.4,6.4,5.9,6.271428571428571,6.407692307692307,6.819999999999999,49.0,71.0,English,USA,C
Final Score,2007,7.163705103969749,?,?,7.0,N/A,?,?,7.0,7.0,7.0,7.0,?,51.0,Thai,Thailand,B
Final Stab,2001,6.164596895343019,6.3626827717736845,5.6362158167036265,3.4714285714285715,3.3333333333333335,3.0,2.8000000000000003,3.6,3.8499999999999996,3.6,3.6,?,776.0,English,USA,F
Find Me Guilty,2006,7.090517241379306,6.321287231826699,6.59053643724697,6.939999999999999,7.4,7.1,7.1,6.761538461538461,5.5,7.1,7.1,65.0,27.0,English,Germany,B
Finders Fee,2001,6.805938349954643,6.295724782899136,?,6.5,6.5,6.5,6.5,5.55,6.633333333333334,6.066666666666666,6.1,?,1.0,English,Canada,B
Finding Forrester,2000,6.805938349954643,?,?,6.612500000000001,7.05,?,?,6.6000000000000005,7.0,6.883333333333334,6.9,62.0,72.0,English,USA,B
Finding Neverland,2004,7.090517241379306,6.805938349954643,6.2881696428571345,7.1875,7.8,7.633333333333333,?,6.949999999999999,6.949999999999999,7.142857142857143,6.609090909090909,67.0,172.0,English,USA,A
The Fine Art of Love: Mine Ha-Ha,2005,6.805938349954643,6.511945812807886,?,6.3,6.85,6.45,5.7,6.33,6.433333333333333,5.7,5.7,?,457.0,English,Italy,C
A Fine Madness,1966,6.321287231826699,6.805938349954643,6.596904663640125,6.542857142857144,5.966666666666666,5.966666666666666,?,6.6000000000000005,6.525,6.9,6.050000000000001,?,827.0,English,USA,C
Fingers,1978,6.59053643724697,6.805938349954643,6.73577586206896,5.459999999999999,5.914285714285714,?,?,6.735294117647058,7.0,6.7,6.033333333333334,?,1.0,English,USA,B
Finians Rainbow,1968,6.2881696428571345,6.270794392523365,6.58008948545861,6.735000000000001,6.3,6.25,6.3,7.0892857142857135,5.7,6.2,6.6000000000000005,?,2.0,English,USA,C
The Finishing Touch,1928,6.321287231826699,6.7513986013986,?,7.340000000000001,6.980555555555557,?,?,7.043750000000002,6.99607843137255,7.35,6.855555555555555,?,715.0,English,USA,B
Fire,1996,6.805938349954643,6.596904663640125,?,6.65,6.65,?,?,7.3,7.3,7.3,7.3,64.0,4.0,English,Canada,B
Fire and Ice,1983,6.792329149232918,6.270794392523365,6.3626827717736845,6.163636363636365,6.2,6.7,6.25,6.7,6.7,6.7,6.7,?,6.0,English,USA,B
Fire in the Sky,1993,7.090517241379306,6.805938349954643,6.511945812807886,5.9,6.5,6.5,?,6.357142857142857,5.957142857142857,5.82,5.9,?,15.0,English,USA,B
Fire Over England,1937,6.3626827717736845,7.13501199040767,6.596904663640125,6.540000000000001,7.15,6.550000000000001,6.7,7.116666666666667,7.093333333333333,6.8999999999999995,7.169565217391304,?,1.0,English,UK,B
Fire with Fire,2012,6.164596895343019,6.59053643724697,6.805938349954643,5.7,5.7,?,?,6.085714285714286,6.363636363636363,6.3235294117647065,6.715384615384616,?,20.0,English,USA,C
The Fire Within,1963,6.805938349954643,?,?,7.459999999999999,8.1,?,?,7.8500000000000005,8.1,8.1,8.1,?,5.0,French,France,A
Firecreek,1968,6.757500000000003,?,?,5.8,6.8,?,?,7.256521739130435,7.1076923076923055,6.74,7.066666666666667,?,2.0,English,USA,B
Fired Up!,2009,6.321287231826699,?,?,6.633333333333333,6.4,?,?,6.266666666666667,5.58,7.066666666666666,6.2,31.0,36.0,English,USA,C
Fireflies in the Garden,2008,6.805938349954643,?,?,6.45,6.5,6.675000000000001,?,6.633333333333334,6.68076923076923,6.921428571428572,6.607692307692308,34.0,10.0,English,USA,B
Firefox,1982,6.164596895343019,6.3626827717736845,6.295724782899136,7.048387096774195,6.366666666666667,5.9,5.9,7.011627906976745,6.571428571428571,5.9,7.066666666666667,?,19.0,English,USA,C
Firehouse Dog,2007,6.164596895343019,6.321287231826699,6.2881696428571345,5.466666666666666,5.5,6.4,5.8,6.3375,5.988888888888889,6.000000000000001,5.5,43.0,4.0,English,USA,C
The Fireman,1916,6.7513986013986,6.321287231826699,?,7.168292682926832,N/A,?,?,6.902272727272728,7.219999999999999,7.175,?,?,1.0,English,USA,B
Fireproof,2008,6.805938349954643,6.596904663640125,?,6.8,6.8,6.8,?,5.32,6.6,6.75,6.5,28.0,16.0,English,USA,B
Fires on the Plain,1959,6.805938349954643,7.116258351893096,?,7.875,8.0,8.05,?,7.65,7.35,8.0,8.0,?,3.0,Japanese,Japan,A
Fires Were Started,1943,6.805938349954643,7.116258351893096,?,6.975,6.7,?,?,6.7,6.7,6.7,6.7,?,628.0,English,UK,B
Firestarter,1984,6.164596895343019,5.6362158167036265,5.828839390386872,5.814285714285714,6.057142857142857,6.433333333333334,?,4.675,5.995,6.571428571428571,5.7,?,22.0,English,USA,C
Firestorm,1998,6.295724782899136,6.164596895343019,?,4.6,4.6,?,?,4.6,6.850000000000001,6.025,5.1,?,3.0,English,USA,F
Firewalker,1986,6.164596895343019,6.3626827717736845,6.321287231826699,6.45,4.9,4.9,4.9,5.366666666666667,5.2727272727272725,5.75,5.533333333333334,?,4.0,English,USA,F
Firewall,2006,6.59053643724697,6.295724782899136,?,6.583333333333332,5.8,?,?,6.781818181818181,5.906666666666665,5.199999999999999,6.133333333333333,45.0,49.0,English,USA,C
The Firewater,1994,6.59053643724697,6.805938349954643,?,6.800000000000001,6.800000000000001,6.800000000000001,?,6.7,6.7,6.7,6.7,?,102.0,Estonian,Estonia,B
The Firm,1993,6.805938349954643,6.511945812807886,6.295724782899136,6.8133333333333335,6.466666666666666,6.483333333333334,6.424999999999998,6.864516129032259,6.266666666666667,6.8279069767441865,6.6000000000000005,58.0,87.0,English,USA,B
First Action Hero,1994,6.164596895343019,6.59053643724697,6.805938349954643,4.9,4.9,4.9,?,6.199999999999999,4.9,6.625,6.050000000000001,?,52.0,Italian,Italy,F
The First $20 Million Is Always the Hardest,2002,6.321287231826699,?,?,6.266666666666667,5.6,6.225,5.6,5.739999999999999,6.3235294117647065,5.666666666666667,5.6,20.0,2.0,English,USA,C
First Blood,1982,6.164596895343019,6.3626827717736845,?,6.6625,6.6000000000000005,7.7,7.2,6.043749999999999,6.4823529411764715,6.963636363636363,7.800000000000001,62.0,168.0,English,USA,A
First Descent,2005,7.163705103969749,6.5056939501779345,?,7.2,N/A,?,?,7.2,7.2,7.2,7.2,51.0,993.0,English,USA,B
First Knight,1995,6.164596895343019,6.3626827717736845,6.596904663640125,6.433333333333334,5.883333333333333,6.5,6.375,6.6000000000000005,6.251612903225805,6.414285714285714,5.324999999999999,?,54.0,English,USA,C
First Man Into Space,1959,6.805938349954643,5.6362158167036265,5.828839390386872,6.283333333333334,5.85,4.7,4.2,6.44,6.4,5.5,6.7,?,822.0,English,UK,C
First Monday in October,1981,6.321287231826699,6.805938349954643,?,7.041666666666667,6.725,6.725,6.15,6.890624999999998,6.216666666666668,6.459999999999999,7.3999999999999995,?,1.0,English,USA,C
First on the Moon: The Untold Story,2005,7.163705103969749,?,?,8.8,8.8,?,?,8.45,8.233333333333334,8.5,8.8,?,10.0,English,UK,S
First Sunday,2008,6.321287231826699,6.59053643724697,6.805938349954643,4.3,4.3,?,?,5.387499999999999,4.3,4.949999999999999,5.24,41.0,7.0,English,USA,F
The First Time,2012,6.321287231826699,6.805938349954643,6.596904663640125,6.75,6.75,?,?,6.75,7.0,7.15,7.0,55.0,46.0,English,USA,B
The First Wives Club,1996,6.321287231826699,?,?,6.257142857142857,6.2,6.471428571428572,?,6.095238095238095,6.158333333333332,6.629166666666666,6.750000000000002,58.0,31.0,English,USA,C
Firstborn,1984,6.805938349954643,6.295724782899136,?,6.535294117647059,6.075,?,?,6.44,6.144444444444444,6.2,5.423076923076924,?,1.0,English,USA,C
Fish and Elephant,2001,6.596904663640125,?,?,6.333333333333333,6.333333333333333,?,?,5.3,5.3,5.3,5.3,?,149.0,Mandarin,China,F
A Fish Called Wanda,1988,6.321287231826699,6.59053643724697,?,7.050000000000001,7.6125,7.6,7.6125,6.984615384615385,5.952380952380952,6.569565217391304,6.6000000000000005,80.0,106.0,English,USA,A
Fish Tank,2009,6.805938349954643,?,?,7.1,7.1,?,?,7.3,6.625,7.3,7.3,81.0,46.0,English,UK,B
The Fisher King,1991,6.321287231826699,6.805938349954643,?,7.236363636363635,6.87,?,?,6.794117647058823,7.6,7.6,6.528571428571429,61.0,62.0,English,USA,A
Fist of Legend,1994,6.164596895343019,6.805938349954643,?,5.8,5.966666666666666,7.6,?,6.670588235294117,7.6,7.233333333333333,7.6,?,17.0,Cantonese,Hong Kong,A
Fist of the North Star,1995,6.164596895343019,6.270794392523365,5.828839390386872,4.8999999999999995,3.9,3.9,4.857142857142857,3.9,6.188888888888889,5.516666666666667,3.9,?,2.0,English,USA,F
A Fistful of Dollars,1964,6.164596895343019,6.805938349954643,6.757500000000003,8.016666666666667,8.0,8.0,7.866666666666667,7.011627906976745,8.0,8.0,8.0,?,141.0,Italian,Italy,A
Fists in the Pocket,1965,6.805938349954643,?,?,8.0,8.0,?,?,8.0,8.0,8.0,8.0,?,2.0,Italian,Italy,A
Fit Lover,2008,6.321287231826699,6.596904663640125,?,5.05,4.3,4.3,4.3,5.199999999999999,5.88,6.266666666666667,4.3,?,192.0,Mandarin,China,F
Fitzcarraldo,1982,6.3626827717736845,7.090517241379306,6.805938349954643,7.46111111111111,7.4833333333333325,?,?,6.849999999999999,7.1,7.566666666666666,8.2,?,21.0,German,West Germany,A
Five Came Back,1939,6.3626827717736845,6.805938349954643,6.295724782899136,6.928571428571429,6.933333333333334,7.272222222222222,7.1000000000000005,6.985714285714287,6.6,6.739999999999999,5.372222222222224,?,1.0,English,USA,B
Five Corners,1987,6.59053643724697,6.805938349954643,5.6362158167036265,6.7,6.3375,?,?,6.6428571428571415,6.704166666666667,6.3,6.586666666666667,?,2.0,English,UK,C
Five Deadly Venoms,1978,6.164596895343019,?,?,7.233333333333333,7.233333333333333,6.540000000000001,?,7.2,7.2,7.2,7.2,?,4.0,Mandarin,Hong Kong,B
Five Easy Pieces,1970,6.805938349954643,?,?,6.666666666666667,6.933333333333334,6.74,6.933333333333334,6.587878787878786,6.366666666666667,7.0,7.5,?,24.0,English,USA,A
Five for Hell,1969,6.164596895343019,6.805938349954643,7.116258351893096,5.966666666666666,5.3,5.966666666666666,5.966666666666666,5.3,6.849999999999999,6.1,5.3,?,378.0,Italian,Italy,F
Five Graves to Cairo,1943,6.295724782899136,7.116258351893096,?,7.628571428571426,7.576923076923076,7.634615384615382,7.2124999999999995,6.978571428571429,7.081818181818181,7.279999999999999,7.833333333333333,?,3.0,English,USA,A
The Five Heartbeats,1991,6.805938349954643,6.73577586206896,?,6.55,7.3,6.1125,?,6.466666666666666,6.833333333333333,6.175000000000001,6.75,?,2.0,English,USA,A
Five Minutes of Heaven,2009,6.805938349954643,?,?,6.300000000000001,7.0,?,?,6.7,6.7,6.7,6.7,62.0,10.0,English,UK,B
Five Minutes to Tomorrow,2014,6.596904663640125,?,?,6.85,6.4,6.4,?,6.4,6.4,5.800000000000001,?,?,46.0,Mandarin,China,C
The Five Obstructions,2003,7.163705103969749,?,?,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,79.0,6.0,Danish,Denmark,A
The Five Pennies,1959,7.090517241379306,6.805938349954643,6.73577586206896,6.68,6.8,6.711111111111111,5.275,7.036363636363635,7.616666666666666,7.374999999999999,6.7250000000000005,?,1.0,English,USA,B
Five Star Final,1931,6.59053643724697,6.805938349954643,7.172522522522525,7.305882352941176,7.4,7.6499999999999995,7.088888888888889,7.118181818181819,7.4,6.659999999999999,7.4,?,1.0,English,USA,B
The Five-Year Engagement,2012,6.321287231826699,6.596904663640125,?,6.6000000000000005,6.75,6.340000000000001,?,6.55,6.692857142857143,6.566666666666666,6.15,62.0,77.0,English,USA,C
Fiza,2000,6.805938349954643,6.596904663640125,?,6.2,6.2,6.76,?,7.42857142857143,6.416666666666667,6.438461538461538,6.2,?,2.0,Hindi,India,C
Fire Down Below,1957,6.3626827717736845,6.805938349954643,?,6.65,6.8,6.0,?,7.1000000000000005,6.96060606060606,6.91818181818182,6.358333333333333,?,994.0,English,UK,C
Fire on the Mountain,1981,6.805938349954643,?,?,6.9,7.5,7.199999999999999,?,7.55,6.62,7.3,7.199999999999999,?,72.0,English,USA,B
First Daughter,2004,6.321287231826699,6.805938349954643,6.596904663640125,5.466666666666666,5.4799999999999995,4.9,5.4799999999999995,5.755555555555556,4.85,4.9,6.405263157894736,31.0,16.0,English,USA,F
The First Men in the Moon,1919,6.270794392523365,?,?,7.1,7.1,6.352941176470587,?,7.1,6.8,7.1,7.1,?,30.0,English,UK,B
The Flag: A Story Inspired by the Tradition of Betsy Ross,1927,6.7513986013986,6.805938349954643,7.13501199040767,5.9,5.9,5.9,?,4.550000000000001,6.800000000000001,5.9,5.9,?,182.0,English,USA,C
Flags of Our Fathers,2006,6.805938349954643,7.13501199040767,7.116258351893096,7.048387096774195,7.133333333333334,7.371428571428571,7.1,6.269230769230769,6.040000000000001,6.68,7.1,79.0,100.0,English,USA,B
The Flame and the Arrow,1950,6.3626827717736845,6.596904663640125,?,7.128571428571429,7.033333333333333,?,?,7.130952380952382,6.722222222222222,6.85,7.066666666666666,?,2.0,English,USA,B
Flaming Star,1960,6.757500000000003,?,?,6.8374999999999995,6.733333333333333,7.175000000000001,6.733333333333333,6.0307692307692315,6.35,6.074999999999999,6.516666666666667,?,2.0,English,USA,B
Flamingo Road,1949,6.805938349954643,6.596904663640125,?,7.0736842105263165,7.35,6.542857142857144,7.35,6.55,7.216666666666668,7.1000000000000005,6.666666666666667,?,1.0,English,USA,B
Flash of Genius,2008,7.090517241379306,6.805938349954643,?,7.0,7.0,7.0,?,6.124999999999998,7.0,7.0,7.0,57.0,14.0,English,USA,B
Flash Gordon,1936,6.164596895343019,6.3626827717736845,5.828839390386872,7.3,7.3,7.3,7.3,6.049999999999999,7.2749999999999995,7.266666666666666,7.3,?,1.0,English,USA,B
